OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
MoOR3N	3	MoOR3N_L461.avi	67804	18.85330	3	0.00000	522.17054	870.44776	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
MoOR3N	4	MoOR3N_L461.avi	80422	22.36181	4	0.28000	1166.28608	1041.82440	Unknown			37000000	1	AD	Passing			
MoOR3N	5	MoOR3N_L461.avi	80444	22.36792	4	0.28612	1198.30661	1055.37058	Unknown			37000000	1	AD	Passing			
MoOR3N	6	MoOR3N_L461.avi	81994	22.79891	4	0.71711	408.87749	641.59635	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR3N	7	MoOR3N_L461.avi	84855	23.59443	4	1.51262	703.22001	997.49145	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
MoOR3N	8	MoOR3N_L461.avi	86982	24.18585	4	2.10405	98.52470	378.06157	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MoOR3N	9	MoOR3N_L461.avi	87318	24.27928	4	2.19748	39.40988	614.50399	Balistidae	Balistapus	undulatus	37465047	1	AD	Passing			
MoOR3N	10	MoOR3N_L461.avi	90642	25.20354	5	0.23718	72.84887	536.91429	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MoOR3N	11	MoOR3N_L461.avi	91691	25.49522	5	0.52886	360.54019	538.14857	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR3N	12	MoOR3N_L461.avi	97347	27.06790	5	2.10155	34.57235	549.25714	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			Yes
MoOR3N	13	MoOR3N_L461.avi	101668	28.26938	6	0.00000	413.63344	955.33714	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR3N	14	MoOR3N_L461.avi	102709	28.55884	6	0.28946	41.98071	615.90857	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR3N	15	MoOR3N_L461.avi	105449	29.32071	6	1.05133	30.86817	576.41143	Acanthuridae	Ctenochaetus	binotatus	37437021	1	AD	Passing			
MoOR3N	16	MoOR3N_L461.avi	105943	29.45807	6	1.18869	38.27653	497.41714	Acanthuridae	Ctenochaetus	binotatus	37437021	1	AD	Passing			
MoOR3N	17	MoOR3N_L461.avi	107129	29.78784	6	1.51846	98.96907	696.49485	Acanthuridae	Ctenochaetus	binotatus	37437021	1	AD	Passing			
MoOR4N	0	MoOR4N_L461.avi	29874	8.30664	1	0.19130	226.97674	915.08611	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR4N	1	MoOR4N_L461.avi	30740	8.54744	1	0.43210	187.28682	895.24684	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
MoOR4N	2	MoOR4N_L461.avi	39210	10.90257	2	0.03392	149.69072	915.46392	Acanthuridae	Ctenochaetus	binotatus	37437021	1	AD	Passing			
MoOR4N	3	MoOR4N_L461.avi	46275	12.86703	2	1.99839	411.25161	823.62385	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR4N	4	MoOR4N_L461.avi	71622	19.91491	5	0.63536	1831.36619	645.36585	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MoOR4N	5	MoOR4N_L461.avi	71640	19.91992	5	0.64036	1833.76170	641.77384	Pomacanthidae	Centropyge	flavissima	37365026	1	AD	Passing			
MoOR4N	6	MoOR4N_L461.avi	71903	19.99305	5	0.71349	1876.88085	750.73171	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
MoOR4N	7	MoOR4N_L461.avi	72034	20.02947	5	0.74992	241.94635	818.98004	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR4N	8	MoOR4N_L461.avi	76390	21.24069	5	1.96113	256.31940	850.11086	Cirrhitidae	Paracirrhites			1	AD	Passing	hemistictus or forsteri		
MoOR4N	9	MoOR4N_L461.avi	79258	22.03815	6	0.07341	632.41422	642.97118	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
MoOR4N	10	MoOR4N_L461.avi	80274	22.32065	6	0.35591	428.79601	894.41242	Cirrhitidae	Paracirrhites	arcatus	37374009	1	AD	Passing			
MoOR4N	11	MoOR4N_L461.avi	84956	23.62251	6	1.65777	1269.61946	801.01996	Cirrhitidae	Neocirrhites	armatus	37374007	1	AD	Passing			
NOL1S	0	NOL1S_L461.avi	34743	9.66046	1	0.48799	1297.02790	602.90657	Scaridae	Scarus			1	AD	Passing			
NOL1S	1	NOL1S_L461.avi	38834	10.79799	1	1.62551	443.55613	810.93426	Serranidae	Epinephelus	fasciatus	37311014	1	AD	Passing			
NOL1S	2	NOL1S_L461.avi	39455	10.97066	1	1.79818	1893.83517	493.28720	Chaetodontidae	Chaetodon	unimaculatus	37365061	1	AD	Passing			
NOL1S	3	NOL1S_L461.avi	46751	12.99935	2	0.73629	24.91888	577.99308	Labridae	Gomphosus	varius	37384106	1	AD	Passing			
NOL1S	4	NOL1S_L461.avi	99888	27.77436	3	0.08008	855.66559	893.62286	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL1S	5	NOL1S_L461.avi	100047	27.81857	3	0.12429	172.86174	914.60571	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	6	NOL1S_L461.avi	100047	27.81857	3	0.12429	77.78778	912.13714	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	7	NOL1S_L461.avi	100047	27.81857	3	0.12429	80.25723	928.18286	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	8	NOL1S_L461.avi	100088	27.82997	3	0.13569	232.12862	905.96571	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	9	NOL1S_L461.avi	100088	27.82997	3	0.13569	213.60772	877.57714	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	10	NOL1S_L461.avi	100096	27.83219	3	0.13792	238.30225	831.90857	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	11	NOL1S_L461.avi	100179	27.85527	3	0.16099	14.81672	934.35429	Scaridae	Scarus			1	AD	Passing	multispecies school B		
NOL1S	12	NOL1S_L461.avi	100179	27.85527	3	0.16099	37.04180	965.21143	Scaridae	Scarus			1	AD	Passing	multispecies school B		
NOL1S	13	NOL1S_L461.avi	100184	27.85666	3	0.16238	39.51125	931.88571	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	14	NOL1S_L461.avi	100184	27.85666	3	0.16238	111.12540	889.92000	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	15	NOL1S_L461.avi	100200	27.86111	3	0.16683	14.81672	822.03429	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	16	NOL1S_L461.avi	100214	27.86500	3	0.17073	45.68489	877.57714	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	17	NOL1S_L461.avi	100214	27.86500	3	0.17073	27.16399	781.30286	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	18	NOL1S_L461.avi	100220	27.86667	3	0.17239	9.87781	744.27429	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	19	NOL1S_L461.avi	100220	27.86667	3	0.17239	22.22508	761.55429	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	20	NOL1S_L461.avi	100226	27.86834	3	0.17406	49.38907	788.70857	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	21	NOL1S_L461.avi	100226	27.86834	3	0.17406	60.50161	760.32000	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	22	NOL1S_L461.avi	100238	27.87168	3	0.17740	32.10289	812.16000	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	23	NOL1S_L461.avi	100238	27.87168	3	0.17740	45.68489	772.66286	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	24	NOL1S_L461.avi	100247	27.87418	3	0.17990	40.74598	749.21143	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school B		
NOL1S	25	NOL1S_L461.avi	100247	27.87418	3	0.17990	27.16399	780.06857	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	26	NOL1S_L461.avi	100276	27.88224	3	0.18797	44.45016	786.24000	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school B		
NOL1S	27	NOL1S_L461.avi	100350	27.90282	3	0.20854	124.70740	929.41714	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL1S	28	NOL1S_L461.avi	100350	27.90282	3	0.20854	18.52090	960.27429	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL1S	29	NOL1S_L461.avi	101050	28.09746	3	0.40318	1890.36656	889.92000	Labridae	Stethojulis	bandanensis	37384154	1	AD	Passing			
NOL1S	30	NOL1S_L461.avi	101450	28.20868	3	0.51440	101.24759	755.38286	Unknown			37000000	1	AD	Passing	hortulanus		
NOL1S	31	NOL1S_L461.avi	102537	28.51093	3	0.81665	23.45981	724.52571	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL1S	32	NOL1S_L461.avi	103199	28.69500	3	1.00072	1555.75563	599.86286	Labridae	Cheilio	inermis	37384070	1	AD	Passing			
NOL1S	33	NOL1S_L461.avi	104427	29.03645	3	1.34217	1887.89711	1067.65714	Chaetodontidae	Chaetodon	lunulatus	37365059	1	AD	Passing			
NOL1S	34	NOL1S_L461.avi	105071	29.21552	3	1.52124	555.62701	619.61143	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	check ID - same species school (2) E		
NOL1S	35	NOL1S_L461.avi	105071	29.21552	3	1.52124	566.73955	536.91429	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	check ID - same species school (2) E		
NOL1S	36	NOL1S_L461.avi	105866	29.43657	3	1.74229	172.86174	996.06857	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school F		
NOL1S	37	NOL1S_L461.avi	105866	29.43657	3	1.74229	302.50804	946.69714	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school F		
NOL1S	38	NOL1S_L461.avi	105902	29.44658	3	1.75230	311.15113	908.43429	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school F		
NOL1S	39	NOL1S_L461.avi	105902	29.44658	3	1.75230	425.98071	864.00000	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school F		
NOL1S	40	NOL1S_L461.avi	105902	29.44658	3	1.75230	487.71704	871.40571	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school F		
NOL1S	41	NOL1S_L461.avi	105902	29.44658	3	1.75230	498.82958	836.84571	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school F		
NOL1S	42	NOL1S_L461.avi	117087	32.55663	4	0.11345	154.34084	915.84000	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL1S	43	NOL1S_L461.avi	117109	32.56274	4	0.11956	171.62701	991.13143	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL1S	44	NOL1S_L461.avi	117109	32.56274	4	0.11956	65.44051	975.08571	Unknown			37000000	1	AD	Passing			
NOL1S	45	NOL1S_L461.avi	121064	33.66245	4	1.21927	1634.77814	560.36571	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	same species school F		
NOL1S	46	NOL1S_L461.avi	121064	33.66245	4	1.21927	1663.17685	562.83429	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	same species school F		
NOL1S	47	NOL1S_L461.avi	121064	33.66245	4	1.21927	1681.69775	577.64571	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	same species school F		
NOL1S	48	NOL1S_L461.avi	121064	33.66245	4	1.21927	1653.29904	572.70857	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	same species school F		
NOL1S	49	NOL1S_L461.avi	121064	33.66245	4	1.21927	1664.41158	585.05143	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	same species school F		
NOL1S	50	NOL1S_L461.avi	121064	33.66245	4	1.21927	1673.05466	598.62857	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	same species school F		
NOL1S	51	NOL1S_L461.avi	121089	33.66940	4	1.22622	100.01286	696.13714	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL1S	52	NOL1S_L461.avi	121584	33.80704	4	1.36386	1597.73633	703.54286	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL1S	53	NOL1S_L461.avi	127827	35.54294	5	0.31420	729.72347	915.84000	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL1S	54	NOL1S_L461.avi	132227	36.76638	5	1.53764	191.62910	840.27460	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL1S	55	NOL1S_L461.avi	143322	39.85140	6	0.67345	781.35222	867.45995	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL1S	56	NOL1S_L461.avi	143366	39.86363	6	0.68568	410.45718	920.59497	Labridae	Halichoeres	trimaculatus	37384122	1	AD	Passing			
NOL1S	57	NOL1S_L461.avi	143429	39.88115	6	0.70320	1626.99292	546.17849	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing	check ID		
NOL1S	58	NOL1S_L461.avi	146445	40.71976	6	1.54181	380.78558	771.07551	Pomacentridae	Pomacentrus			1	AD	Passing	check ID		
NOL1S	59	NOL1S_L461.avi	146805	40.81986	6	1.64191	1874.25628	317.57437	Unknown			37000000	1	AD	Passing			
NOL1S	60	NOL1S_L461.avi	147026	40.88131	6	1.70336	1510.77914	598.07780	Chaetodontidae	Chaetodon	auriga	37365019	1	AD	Passing	check ID - or lineolatus		
NOL2S	0	NOL2S_L461.avi	28804	8.00912	1	0.35869	171.62701	417.18857	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL2S	1	NOL2S_L461.avi	29612	8.23379	1	0.58336	14.81672	849.18857	Mullidae	Parupeneus	multifasciatus	37355026	1	AD	Passing			
NOL2S	2	NOL2S_L461.avi	30159	8.38589	1	0.73546	22.22508	777.60000	Scaridae	Scarus			1	AD	Passing			
NOL2S	3	NOL2S_L461.avi	30179	8.39145	1	0.74102	44.45016	723.29143	Scaridae	Scarus			1	AD	Passing			
NOL2S	4	NOL2S_L461.avi	30381	8.44761	1	0.79719	1843.20000	665.09174	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing			
NOL2S	5	NOL2S_L461.avi	31355	8.71844	1	1.06801	1872.98969	672.98969	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL2S	6	NOL2S_L461.avi	31395	8.72956	1	1.07913	1847.01031	685.36082	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL2S	7	NOL2S_L461.avi	31432	8.73985	1	1.08942	1847.01031	634.63918	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL2S	8	NOL2S_L461.avi	31663	8.80408	1	1.15365	1833.40206	602.47423	Mullidae	Mulloidichthys	flavolineatus	37355019	1	AD	Passing			
NOL2S	9	NOL2S_L461.avi	31871	8.86192	1	1.21149	79.17526	814.02062	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL2S	10	NOL2S_L461.avi	42750	11.88689	2	0.27778	390.92784	727.42268	Scaridae	Scarus	psittacus	37386024	1	AD	Passing			
NOL2S	11	NOL2S_L461.avi	42819	11.90607	2	0.29696	42.06186	966.18557	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL2S	12	NOL2S_L461.avi	43969	12.22584	2	0.61673	1761.64948	429.27835	Scaridae	Scarus			1	AD	Passing			
NOL2S	13	NOL2S_L461.avi	44102	12.26282	2	0.65371	1151.75258	540.61856	Unknown			37000000	1	AD	Passing	striatus or scarus		
NOL2S	14	NOL2S_L461.avi	44647	12.41436	2	0.80525	344.48875	757.85143	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL2S	15	NOL2S_L461.avi	44978	12.50640	2	0.89729	76.70103	947.62887	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL2S	16	NOL2S_L461.avi	46788	13.00968	2	1.40057	1791.34021	456.49485	Chaetodontidae	Chaetodon			1	AD	Passing			
NOL2S	17	NOL2S_L461.avi	53687	14.92798		-1.00000	377.82637	667.74857	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL2S	18	NOL2S_L461.avi	56819	15.79885	3	0.86837	232.12862	435.70286	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL2S	19	NOL2S_L461.avi	58902	16.37804	3	1.44756	1896.54019	565.30286	Lethrinidae	Monotaxis	grandoculis	37351026	1	AD	Passing	check ID - could be A.sexfasciatus		
NOL2S	20	NOL2S_L461.avi	60044	16.69558	3	1.76510	429.68489	496.18286	Unknown			37000000	1	AD	Passing			
NOL2S	21	NOL2S_L461.avi	60044	16.69558	3	1.76510	485.24759	498.65143	Scaridae	Scarus			1	AD	Passing			
NOL2S	22	NOL2S_L461.avi	60699	16.87771	3	1.94723	674.16077	1009.64571	Unknown			37000000	1	AD	Passing	halichoeres or coris		
NOL2S	23	NOL2S_L461.avi	75166	20.90034	4	0.56862	1785.41479	383.86286	Unknown			37000000	1	AD	Passing			
NOL2S	24	NOL2S_L461.avi	77421	21.52736	4	1.19564	1836.03859	631.95429	Unknown			37000000	1	AD	Passing			
NOL2S	25	NOL2S_L461.avi	77675	21.59799	4	1.26627	1568.10289	572.70857	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing	check ID		
NOL2S	26	NOL2S_L461.avi	79663	22.15076	4	1.81904	1878.01929	591.22286	Unknown			37000000	1	AD	Passing			
NOL2S	27	NOL2S_L461.avi	79806	22.19052	4	1.85880	1228.55305	557.89714	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL2S	28	NOL2S_L461.avi	80174	22.29285	4	1.96113	919.87138	672.68571	Labridae	Cheilinus	trilobatus	37384044	1	AD	Passing			
NOL2S	29	NOL2S_L461.avi	130352	36.24513	5	0.35313	1789.11897	585.05143	Unknown			37000000	1	AD	Passing			
NOL2S	30	NOL2S_L461.avi	130632	36.32299	5	0.43099	176.56592	704.77714	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL2S	31	NOL2S_L461.avi	130652	36.32855	5	0.43655	41.98071	707.24571	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL2S	32	NOL2S_L461.avi	130670	36.33356	5	0.44155	124.70740	651.70286	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL2S	33	NOL2S_L461.avi	134843	37.49388	5	1.60188	202.88660	556.70103	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	34	NOL2S_L461.avi	134844	37.49416	5	1.60216	176.90722	534.43299	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	35	NOL2S_L461.avi	134928	37.51752	5	1.62551	256.08247	564.12371	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	36	NOL2S_L461.avi	134933	37.51891	5	1.62690	220.20619	581.44330	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	37	NOL2S_L461.avi	134962	37.52697	5	1.63497	252.37113	559.17526	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	38	NOL2S_L461.avi	134962	37.52697	5	1.63497	240.00000	598.76289	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	39	NOL2S_L461.avi	134972	37.52975	5	1.63775	176.90722	619.79381	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	40	NOL2S_L461.avi	134985	37.53337	5	1.64136	335.25773	456.49485	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	41	NOL2S_L461.avi	135004	37.53865	5	1.64665	107.62887	557.93814	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	multispecies school E		
NOL2S	42	NOL2S_L461.avi	135025	37.54449	5	1.65249	288.24742	450.30928	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	43	NOL2S_L461.avi	135038	37.54810	5	1.65610	230.10309	493.60825	Scaridae	Scarus			1	AD	Passing	multispecies school E		
NOL2S	44	NOL2S_L461.avi	135038	37.54810	5	1.65610	111.34021	562.88660	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school E		
NOL2S	45	NOL2S_L461.avi	135061	37.55450	5	1.66250	127.42268	473.81443	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school E		
NOL2S	46	NOL2S_L461.avi	140199	38.98315	6	0.62368	410.72165	879.58763	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL2S	47	NOL2S_L461.avi	140476	39.06017	6	0.70070	1676.28866	408.24742	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing			
NOL2S	48	NOL2S_L461.avi	141925	39.46307	6	1.10360	409.48454	628.45361	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL4S	0	NOL4S_L461.avi	38260	10.63842	1	0.32060	235.05155	786.80412	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL4S	1	NOL4S_L461.avi	38414	10.68124	1	0.36342	1176.49485	905.56701	Labridae	Halichoeres	margaritaceus	37384113	1	J	Passing			
NOL4S	2	NOL4S_L461.avi	38747	10.77383	1	0.45601	138.55670	938.96907	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL4S	3	NOL4S_L461.avi	38912	10.81971	1	0.50189	1833.40206	727.42268	Unknown			37000000	1	AD	Passing			
NOL4S	4	NOL4S_L461.avi	41500	11.53932	1	1.22150	73.17829	843.16877	Labridae	Epibulus	insidiator	37384104	1	AD	Passing			
NOL4S	5	NOL4S_L461.avi	42614	11.84907	1	1.53125	150.07752	652.21584	Scaridae	Scarus			1	J	Passing	school (2) F		
NOL4S	6	NOL4S_L461.avi	42614	11.84907	1	1.53125	163.72093	663.37543	Scaridae	Scarus			1	J	Passing	school (2) F		
NOL4S	7	NOL4S_L461.avi	42959	11.94500	1	1.62718	1791.00775	510.86108	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing			
NOL4S	8	NOL4S_L461.avi	45751	12.72133	2	0.26387	483.71134	1052.78351	Priacanthidae	Heteropriacanthus	cruentatus	37326008	1	AD	Passing			
NOL4S	9	NOL4S_L461.avi	46347	12.88705	2	0.42960	60.61856	826.39175	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing	or insidiator or damselfish		
NOL4S	10	NOL4S_L461.avi	46398	12.90123	2	0.44378	74.22680	905.56701	Chaetodontidae	Chaetodon	citrinellus	37365036	1	AD	Passing			
NOL4S	11	NOL4S_L461.avi	46596	12.95629	2	0.49883	215.25773	814.02062	Labridae	Halichoeres	margaritaceus	37384113	1	AD	Passing	check ID		
NOL4S	12	NOL4S_L461.avi	46694	12.98354	2	0.52608	89.07216	898.14433	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL4S	13	NOL4S_L461.avi	46831	13.02163	2	0.56418	566.59794	624.74227	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL4S	14	NOL4S_L461.avi	46834	13.02247	2	0.56501	708.86598	623.50515	Scaridae	Scarus	globiceps	37386018	1	AD	Passing			
NOL4S	15	NOL4S_L461.avi	46998	13.06807	2	0.61061	1792.57732	931.54639	Serranidae	Variola	louti	37311166	1	AD	Passing	check ID		
NOL4S	16	NOL4S_L461.avi	47492	13.20543	2	0.74797	82.88660	635.87629	Unknown			37000000	1	AD	Passing	damsel?		
NOL4S	17	NOL4S_L461.avi	48697	13.54048	2	1.08303	25.97938	831.34021	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	multispecies school D		
NOL4S	18	NOL4S_L461.avi	48697	13.54048	2	1.08303	17.31959	786.80412	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	multispecies school D		
NOL4S	19	NOL4S_L461.avi	48697	13.54048	2	1.08303	61.85567	742.26804	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school D		
NOL4S	20	NOL4S_L461.avi	48697	13.54048	2	1.08303	168.24742	765.77320	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school D		
NOL4S	21	NOL4S_L461.avi	48697	13.54048	2	1.08303	141.03093	710.10309	Scaridae	Scarus	globiceps	37386018	1	AD	Passing	multispecies school D		
NOL4S	22	NOL4S_L461.avi	48697	13.54048	2	1.08303	91.54639	757.11340	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	multispecies school D		
NOL4S	23	NOL4S_L461.avi	48697	13.54048	2	1.08303	138.55670	721.23711	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	multispecies school D		
NOL4S	24	NOL4S_L461.avi	48697	13.54048	2	1.08303	143.50515	691.54639	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	multispecies school D		
NOL4S	25	NOL4S_L461.avi	48697	13.54048	2	1.08303	257.31959	655.67010	Scaridae	Scarus	schlegeli	37386029	1	AD	Passing	multispecies school D		
NOL4S	26	NOL4S_L461.avi	48752	13.55578	2	1.09832	207.83505	780.61856	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school D		
NOL4S	27	NOL4S_L461.avi	48780	13.56356	2	1.10611	231.34021	810.30928	Scaridae	Scarus	psittacus	37386024	1	AD	Passing	multispecies school D		
NOL4S	28	NOL4S_L461.avi	49174	13.67312	2	1.21566	65.56701	659.38144	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL4S	29	NOL4S_L461.avi	50135	13.94033	2	1.48287	398.35052	969.89691	Chaetodontidae	Forcipiger	flavissimus	37365068	1	AD	Passing			
NOL4S	30	NOL4S_L461.avi	59150	16.44700	3	1.33828	21.03093	698.96907	Scaridae	Scarus			1	AD	Passing			
NOL4S	31	NOL4S_L461.avi	68288	18.98788	4	0.29224	740.81633	652.65306	Scaridae	Chlorurus	sordidus	37386030	1	AD	Passing	multispecies school D		
NOL4S	32	NOL4S_L461.avi	68736	19.11245	4	0.41681	698.51900	1025.62929	Labridae	Thalassoma	hardwicke	37384165	1	AD	Passing	check ID		
NOL4S	33	NOL4S_L461.avi	68799	19.12996	4	0.43432	883.96652	1041.69336	Labridae	Pseudocheilinus	tetrataenia	10000024	1	AD	Passing	check ID		
NOL4S	34	NOL4S_L461.avi	73307	20.38344	4	1.68780	124.86800	551.12128	Balistidae	Melichthys	vidua	37465058	1	AD	Passing			
NOL4S	35	NOL4S_L461.avi	73606	20.46658	4	1.77094	22.25370	520.22883	Unknown			37000000	1	AD	Passing			
NOL4S	36	NOL4S_L461.avi	74776	20.79190	4	2.09626	26.88733	591.31222	Acanthuridae	Acanthurus	guttatus	37437009	1	AD	Passing			
NOL4S	37	NOL4S_L461.avi	74790	20.79580	4	2.10016	53.77467	675.61086	Acanthuridae	Ctenochaetus	striatus	37437022	1	AD	Passing			
NOL4S	38	NOL4S_L461.avi	74828	20.80636	4	2.11072	54.99682	568.09955	Acanthuridae	Zebrasoma	scopas	37437036	1	AD	Passing			
NOL4S	39	NOL4S_L461.avi	76035	21.14198	4	2.44634	1473.91470	1042.12670	Labridae	Halichoeres	hortulanus	37384112	1	AD	Passing			
